Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.29
Gradient step: 2924 	 Performance: 0.84 	 Training loss: 1.20
Gradient step: 2949 	 Performance: 0.875 	 Training loss: 1.23
Gradient step: 2974 	 Performance: 0.825 	 Training loss: 1.23
Gradient step: 2999 	 Performance: 0.82 	 Training loss: 1.23
Gradient step: 3024 	 Performance: 0.77 	 Training loss: 1.24
Gradient step: 3049 	 Performance: 0.775 	 Training loss: 1.22
Gradient step: 3074 	 Performance: 0.82 	 Training loss: 1.22
Gradient step: 3099 	 Performance: 0.84 	 Training loss: 1.21
Gradient step: 3124 	 Performance: 0.865 	 Training loss: 1.22
Gradient step: 3149 	 Performance: 0.925 	 Training loss: 1.21
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/multidlydmintl/None' created successfully!
Gradient step: 0 	 Performance: 0.035 	 Training loss: 3.03
Gradient step: 24 	 Performance: 0.085 	 Training loss: 19.58
Gradient step: 49 	 Performance: 0.065 	 Training loss: 14.69
Gradient step: 74 	 Performance: 0.02 	 Training loss: 13.20
Gradient step: 99 	 Performance: 0.07 	 Training loss: 10.98
Gradient step: 124 	 Performance: 0.06 	 Training loss: 8.74
Gradient step: 149 	 Performance: 0.08 	 Training loss: 7.50
Gradient step: 174 	 Performance: 0.115 	 Training loss: 6.78
Gradient step: 199 	 Performance: 0.19 	 Training loss: 6.10
Gradient step: 224 	 Performance: 0.3 	 Training loss: 5.24
Gradient step: 249 	 Performance: 0.44 	 Training loss: 4.60
Gradient step: 274 	 Performance: 0.58 	 Training loss: 4.19
Gradient step: 299 	 Performance: 0.595 	 Training loss: 3.87
Gradient step: 324 	 Performance: 0.6 	 Training loss: 3.53
Gradient step: 349 	 Performance: 0.58 	 Training loss: 3.33
Gradient step: 374 	 Performance: 0.665 	 Training loss: 3.08
Gradient step: 399 	 Performance: 0.7 	 Training loss: 2.83
Gradient step: 424 	 Performance: 0.695 	 Training loss: 2.69
Gradient step: 449 	 Performance: 0.73 	 Training loss: 2.53
Gradient step: 474 	 Performance: 0.765 	 Training loss: 2.37
Gradient step: 499 	 Performance: 0.775 	 Training loss: 2.28
Gradient step: 524 	 Performance: 0.75 	 Training loss: 2.19
Gradient step: 549 	 Performance: 0.775 	 Training loss: 2.02
Gradient step: 574 	 Performance: 0.745 	 Training loss: 1.92
Gradient step: 599 	 Performance: 0.77 	 Training loss: 1.94
Gradient step: 624 	 Performance: 0.81 	 Training loss: 1.81
Gradient step: 649 	 Performance: 0.745 	 Training loss: 1.79
Gradient step: 674 	 Performance: 0.805 	 Training loss: 1.72
Gradient step: 699 	 Performance: 0.825 	 Training loss: 1.67
Gradient step: 724 	 Performance: 0.79 	 Training loss: 1.63
Gradient step: 749 	 Performance: 0.84 	 Training loss: 1.58
Gradient step: 774 	 Performance: 0.795 	 Training loss: 1.52
Gradient step: 799 	 Performance: 0.77 	 Training loss: 1.56
Gradient step: 824 	 Performance: 0.775 	 Training loss: 1.44
Gradient step: 849 	 Performance: 0.83 	 Training loss: 1.45
Gradient step: 874 	 Performance: 0.825 	 Training loss: 1.43
Gradient step: 899 	 Performance: 0.86 	 Training loss: 1.40
Gradient step: 924 	 Performance: 0.81 	 Training loss: 1.40
Gradient step: 949 	 Performance: 0.86 	 Training loss: 1.38
Gradient step: 974 	 Performance: 0.81 	 Training loss: 1.27
Gradient step: 999 	 Performance: 0.75 	 Training loss: 1.29
Gradient step: 1024 	 Performance: 0.81 	 Training loss: 1.29
Gradient step: 1049 	 Performance: 0.865 	 Training loss: 1.27
Gradient step: 1074 	 Performance: 0.82 	 Training loss: 1.23
Gradient step: 1099 	 Performance: 0.805 	 Training loss: 1.25
Gradient step: 1124 	 Performance: 0.87 	 Training loss: 1.22
Gradient step: 1149 	 Performance: 0.835 	 Training loss: 1.21
Gradient step: 1174 	 Performance: 0.83 	 Training loss: 1.18
Gradient step: 1199 	 Performance: 0.815 	 Training loss: 1.18
Gradient step: 1224 	 Performance: 0.815 	 Training loss: 1.18
Gradient step: 1249 	 Performance: 0.85 	 Training loss: 1.13
Gradient step: 1274 	 Performance: 0.865 	 Training loss: 1.13
Gradient step: 1299 	 Performance: 0.86 	 Training loss: 1.15
Gradient step: 1324 	 Performance: 0.795 	 Training loss: 1.11
Gradient step: 1349 	 Performance: 0.85 	 Training loss: 1.07
Gradient step: 1374 	 Performance: 0.85 	 Training loss: 1.08
Gradient step: 1399 	 Performance: 0.795 	 Training loss: 1.04
Gradient step: 1424 	 Performance: 0.895 	 Training loss: 1.01
Gradient step: 1449 	 Performance: 0.82 	 Training loss: 1.01
Gradient step: 1474 	 Performance: 0.845 	 Training loss: 1.00
Gradient step: 1499 	 Performance: 0.79 	 Training loss: 0.98
Gradient step: 1524 	 Performance: 0.87 	 Training loss: 0.99
Gradient step: 1549 	 Performance: 0.855 	 Training loss: 0.98
Gradient step: 1574 	 Performance: 0.805 	 Training loss: 1.02
Gradient step: 1599 	 Performance: 0.87 	 Training loss: 1.00
Gradient step: 1624 	 Performance: 0.86 	 Training loss: 0.98
Gradient step: 1649 	 Performance: 0.815 	 Training loss: 1.00
Gradient step: 1674 	 Performance: 0.825 	 Training loss: 0.95
Gradient step: 1699 	 Performance: 0.865 	 Training loss: 0.96
Gradient step: 1724 	 Performance: 0.88 	 Training loss: 1.00
Gradient step: 1749 	 Performance: 0.845 	 Training loss: 0.97
Gradient step: 1774 	 Performance: 0.78 	 Training loss: 1.00
Gradient step: 1799 	 Performance: 0.845 	 Training loss: 0.96
Gradient step: 1824 	 Performance: 0.895 	 Training loss: 0.95
Gradient step: 1849 	 Performance: 0.87 	 Training loss: 0.99
Gradient step: 1874 	 Performance: 0.835 	 Training loss: 0.98
Gradient step: 1899 	 Performance: 0.815 	 Training loss: 0.98
Gradient step: 1924 	 Performance: 0.81 	 Training loss: 0.97
Gradient step: 1949 	 Performance: 0.855 	 Training loss: 1.00
Gradient step: 1974 	 Performance: 0.855 	 Training loss: 0.97
Gradient step: 1999 	 Performance: 0.845 	 Training loss: 0.97
Gradient step: 2024 	 Performance: 0.84 	 Training loss: 0.98
Gradient step: 2049 	 Performance: 0.86 	 Training loss: 0.99
Gradient step: 2074 	 Performance: 0.875 	 Training loss: 0.96
Gradient step: 2099 	 Performance: 0.815 	 Training loss: 0.99
Gradient step: 2124 	 Performance: 0.9 	 Training loss: 0.98
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/multidlydmintl/conformal' created successfully!
slurmstepd: error: *** JOB 30099047 ON node077 CANCELLED AT 2023-04-01T22:39:18 ***
