Gradient step: 0 	 Performance: 0.05 	 Training loss: 3.83
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlygointl/conformal' already exists!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.84
Gradient step: 24 	 Performance: 0.04 	 Training loss: 30.15
Gradient step: 49 	 Performance: 0.075 	 Training loss: 19.19
Gradient step: 74 	 Performance: 0.1 	 Training loss: 17.17
Gradient step: 99 	 Performance: 0.095 	 Training loss: 16.73
Gradient step: 124 	 Performance: 0.055 	 Training loss: 16.30
Gradient step: 149 	 Performance: 0.085 	 Training loss: 16.07
Gradient step: 174 	 Performance: 0.075 	 Training loss: 15.87
Gradient step: 199 	 Performance: 0.165 	 Training loss: 15.25
Gradient step: 224 	 Performance: 0.235 	 Training loss: 14.05
Gradient step: 249 	 Performance: 0.29 	 Training loss: 11.96
Gradient step: 274 	 Performance: 0.325 	 Training loss: 10.07
Gradient step: 299 	 Performance: 0.175 	 Training loss: 8.68
Gradient step: 324 	 Performance: 0.445 	 Training loss: 8.20
Gradient step: 349 	 Performance: 0.435 	 Training loss: 7.40
Gradient step: 374 	 Performance: 0.455 	 Training loss: 6.56
Gradient step: 399 	 Performance: 0.59 	 Training loss: 5.84
Gradient step: 424 	 Performance: 0.7 	 Training loss: 5.46
Gradient step: 449 	 Performance: 0.675 	 Training loss: 5.01
Gradient step: 474 	 Performance: 0.805 	 Training loss: 4.43
Gradient step: 499 	 Performance: 0.78 	 Training loss: 3.86
Gradient step: 524 	 Performance: 0.82 	 Training loss: 3.41
Gradient step: 549 	 Performance: 0.745 	 Training loss: 3.43
Gradient step: 574 	 Performance: 0.8 	 Training loss: 2.97
Gradient step: 599 	 Performance: 0.905 	 Training loss: 2.49
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlygointl/None' already exists!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.085 	 Training loss: 26.84
Gradient step: 49 	 Performance: 0.045 	 Training loss: 19.34
Gradient step: 74 	 Performance: 0.045 	 Training loss: 17.19
Gradient step: 99 	 Performance: 0.125 	 Training loss: 16.87
Gradient step: 124 	 Performance: 0.095 	 Training loss: 16.49
Gradient step: 149 	 Performance: 0.08 	 Training loss: 16.31
Gradient step: 174 	 Performance: 0.08 	 Training loss: 16.16
Gradient step: 199 	 Performance: 0.09 	 Training loss: 15.88
Gradient step: 224 	 Performance: 0.08 	 Training loss: 15.60
Gradient step: 249 	 Performance: 0.14 	 Training loss: 15.18
Gradient step: 274 	 Performance: 0.13 	 Training loss: 14.82
Gradient step: 299 	 Performance: 0.13 	 Training loss: 14.10
Gradient step: 324 	 Performance: 0.145 	 Training loss: 13.26
Gradient step: 349 	 Performance: 0.145 	 Training loss: 12.33
Gradient step: 374 	 Performance: 0.19 	 Training loss: 11.42
Gradient step: 399 	 Performance: 0.23 	 Training loss: 10.42
Gradient step: 424 	 Performance: 0.26 	 Training loss: 9.26
Gradient step: 449 	 Performance: 0.23 	 Training loss: 8.35
Gradient step: 474 	 Performance: 0.235 	 Training loss: 7.59
Gradient step: 499 	 Performance: 0.315 	 Training loss: 7.05
Gradient step: 524 	 Performance: 0.42 	 Training loss: 6.57
Gradient step: 549 	 Performance: 0.52 	 Training loss: 5.96
Gradient step: 574 	 Performance: 0.555 	 Training loss: 5.36
Gradient step: 599 	 Performance: 0.655 	 Training loss: 4.89
Gradient step: 624 	 Performance: 0.755 	 Training loss: 4.24
Gradient step: 649 	 Performance: 0.775 	 Training loss: 3.60
Gradient step: 674 	 Performance: 0.805 	 Training loss: 3.19
Gradient step: 699 	 Performance: 0.88 	 Training loss: 2.83
Gradient step: 724 	 Performance: 0.9 	 Training loss: 2.50
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlygointl/conformal' already exists!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.83
Gradient step: 24 	 Performance: 0.055 	 Training loss: 32.05
Gradient step: 49 	 Performance: 0.06 	 Training loss: 19.85
Gradient step: 74 	 Performance: 0.07 	 Training loss: 17.40
Gradient step: 99 	 Performance: 0.07 	 Training loss: 16.74
Gradient step: 124 	 Performance: 0.075 	 Training loss: 16.37
Gradient step: 149 	 Performance: 0.105 	 Training loss: 16.17
Gradient step: 174 	 Performance: 0.08 	 Training loss: 15.96
Gradient step: 199 	 Performance: 0.105 	 Training loss: 15.26
Gradient step: 224 	 Performance: 0.165 	 Training loss: 13.83
Gradient step: 249 	 Performance: 0.19 	 Training loss: 11.83
Gradient step: 274 	 Performance: 0.315 	 Training loss: 9.89
Gradient step: 299 	 Performance: 0.185 	 Training loss: 8.66
Gradient step: 324 	 Performance: 0.36 	 Training loss: 7.86
Gradient step: 349 	 Performance: 0.405 	 Training loss: 7.21
Gradient step: 374 	 Performance: 0.58 	 Training loss: 6.43
Gradient step: 399 	 Performance: 0.555 	 Training loss: 6.09
Gradient step: 424 	 Performance: 0.52 	 Training loss: 5.36
Gradient step: 449 	 Performance: 0.68 	 Training loss: 4.83
Gradient step: 474 	 Performance: 0.765 	 Training loss: 4.26
Gradient step: 499 	 Performance: 0.755 	 Training loss: 4.08
Gradient step: 524 	 Performance: 0.855 	 Training loss: 3.73
Gradient step: 549 	 Performance: 0.835 	 Training loss: 2.90
Gradient step: 574 	 Performance: 0.86 	 Training loss: 2.50
Gradient step: 599 	 Performance: 0.84 	 Training loss: 2.35
Gradient step: 624 	 Performance: 0.83 	 Training loss: 2.76
Gradient step: 649 	 Performance: 0.93 	 Training loss: 1.95
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlygointl/None' already exists!
