Gradient step: 0 	 Performance: 0.05 	 Training loss: 3.73
Gradient step: 274 	 Performance: 0.57 	 Training loss: 9.31
Gradient step: 299 	 Performance: 0.495 	 Training loss: 8.79
Gradient step: 324 	 Performance: 0.69 	 Training loss: 8.17
Gradient step: 349 	 Performance: 0.815 	 Training loss: 6.98
Gradient step: 374 	 Performance: 0.56 	 Training loss: 6.70
Gradient step: 399 	 Performance: 0.645 	 Training loss: 6.37
Gradient step: 424 	 Performance: 0.73 	 Training loss: 5.45
Gradient step: 449 	 Performance: 0.81 	 Training loss: 4.81
Gradient step: 474 	 Performance: 0.81 	 Training loss: 4.57
Gradient step: 499 	 Performance: 0.81 	 Training loss: 4.75
Gradient step: 524 	 Performance: 0.785 	 Training loss: 3.77
Gradient step: 549 	 Performance: 0.865 	 Training loss: 4.55
Gradient step: 574 	 Performance: 0.66 	 Training loss: 3.74
Gradient step: 599 	 Performance: 0.725 	 Training loss: 3.73
Gradient step: 624 	 Performance: 0.925 	 Training loss: 3.22
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/ctxdlydm2seqr/None' already exists!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 2.97
Gradient step: 24 	 Performance: 0.07 	 Training loss: 29.59
Gradient step: 49 	 Performance: 0.075 	 Training loss: 20.83
Gradient step: 74 	 Performance: 0.085 	 Training loss: 18.74
Gradient step: 99 	 Performance: 0.3 	 Training loss: 15.29
Gradient step: 124 	 Performance: 0.44 	 Training loss: 12.00
Gradient step: 149 	 Performance: 0.43 	 Training loss: 9.42
Gradient step: 174 	 Performance: 0.495 	 Training loss: 7.95
Gradient step: 199 	 Performance: 0.575 	 Training loss: 7.13
Gradient step: 224 	 Performance: 0.64 	 Training loss: 6.34
Gradient step: 249 	 Performance: 0.64 	 Training loss: 6.14
Gradient step: 274 	 Performance: 0.645 	 Training loss: 5.70
Gradient step: 299 	 Performance: 0.615 	 Training loss: 5.33
Gradient step: 324 	 Performance: 0.7 	 Training loss: 4.65
Gradient step: 349 	 Performance: 0.665 	 Training loss: 4.30
Gradient step: 374 	 Performance: 0.775 	 Training loss: 4.02
Gradient step: 399 	 Performance: 0.795 	 Training loss: 3.94
Gradient step: 424 	 Performance: 0.865 	 Training loss: 3.64
Gradient step: 449 	 Performance: 0.85 	 Training loss: 3.40
Gradient step: 474 	 Performance: 0.94 	 Training loss: 3.13
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/ctxdlydm2seqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.085 	 Training loss: 3.73
Gradient step: 24 	 Performance: 0.035 	 Training loss: 39.42
Gradient step: 49 	 Performance: 0.075 	 Training loss: 22.53
Gradient step: 74 	 Performance: 0.05 	 Training loss: 20.31
Gradient step: 99 	 Performance: 0.08 	 Training loss: 19.00
Gradient step: 124 	 Performance: 0.215 	 Training loss: 17.70
Gradient step: 149 	 Performance: 0.155 	 Training loss: 16.17
Gradient step: 174 	 Performance: 0.18 	 Training loss: 14.82
Gradient step: 199 	 Performance: 0.19 	 Training loss: 13.59
Gradient step: 224 	 Performance: 0.355 	 Training loss: 12.96
Gradient step: 249 	 Performance: 0.325 	 Training loss: 11.52
Gradient step: 274 	 Performance: 0.515 	 Training loss: 10.54
Gradient step: 299 	 Performance: 0.475 	 Training loss: 9.39
Gradient step: 324 	 Performance: 0.55 	 Training loss: 8.43
Gradient step: 349 	 Performance: 0.59 	 Training loss: 7.74
Gradient step: 374 	 Performance: 0.605 	 Training loss: 7.03
Gradient step: 399 	 Performance: 0.62 	 Training loss: 6.43
Gradient step: 424 	 Performance: 0.86 	 Training loss: 5.96
Gradient step: 449 	 Performance: 0.69 	 Training loss: 5.33
Gradient step: 474 	 Performance: 0.87 	 Training loss: 4.61
Gradient step: 499 	 Performance: 0.69 	 Training loss: 4.50
Gradient step: 524 	 Performance: 0.835 	 Training loss: 4.65
Gradient step: 549 	 Performance: 0.86 	 Training loss: 4.85
Gradient step: 574 	 Performance: 0.895 	 Training loss: 3.68
Gradient step: 599 	 Performance: 0.87 	 Training loss: 3.27
Gradient step: 624 	 Performance: 0.915 	 Training loss: 3.53
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/ctxdlydm2seqr/None' created successfully!
