Gradient step: 0 	 Performance: 0.075 	 Training loss: 2.99
Gradient step: 649 	 Performance: 0.775 	 Training loss: 4.74
Gradient step: 674 	 Performance: 0.73 	 Training loss: 4.32
Gradient step: 699 	 Performance: 0.83 	 Training loss: 3.87
Gradient step: 724 	 Performance: 0.895 	 Training loss: 3.89
Gradient step: 749 	 Performance: 0.9 	 Training loss: 3.54
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm1seqr/None' created successfully!
Gradient step: 0 	 Performance: 0.04 	 Training loss: 3.05
Gradient step: 24 	 Performance: 0.085 	 Training loss: 32.51
Gradient step: 49 	 Performance: 0.075 	 Training loss: 21.83
Gradient step: 74 	 Performance: 0.09 	 Training loss: 19.44
Gradient step: 99 	 Performance: 0.21 	 Training loss: 16.54
Gradient step: 124 	 Performance: 0.325 	 Training loss: 13.30
Gradient step: 149 	 Performance: 0.32 	 Training loss: 10.78
Gradient step: 174 	 Performance: 0.38 	 Training loss: 9.00
Gradient step: 199 	 Performance: 0.535 	 Training loss: 7.90
Gradient step: 224 	 Performance: 0.68 	 Training loss: 7.39
Gradient step: 249 	 Performance: 0.625 	 Training loss: 6.69
Gradient step: 274 	 Performance: 0.67 	 Training loss: 6.64
Gradient step: 299 	 Performance: 0.675 	 Training loss: 6.13
Gradient step: 324 	 Performance: 0.69 	 Training loss: 5.49
Gradient step: 349 	 Performance: 0.745 	 Training loss: 5.48
Gradient step: 374 	 Performance: 0.725 	 Training loss: 4.91
Gradient step: 399 	 Performance: 0.69 	 Training loss: 4.65
Gradient step: 424 	 Performance: 0.8 	 Training loss: 4.39
Gradient step: 449 	 Performance: 0.83 	 Training loss: 4.13
Gradient step: 474 	 Performance: 0.815 	 Training loss: 3.81
Gradient step: 499 	 Performance: 0.87 	 Training loss: 3.67
Gradient step: 524 	 Performance: 0.865 	 Training loss: 3.56
Gradient step: 549 	 Performance: 0.885 	 Training loss: 3.56
Gradient step: 574 	 Performance: 0.82 	 Training loss: 3.33
Gradient step: 599 	 Performance: 0.885 	 Training loss: 2.99
Gradient step: 624 	 Performance: 0.875 	 Training loss: 2.97
Gradient step: 649 	 Performance: 0.865 	 Training loss: 2.67
Gradient step: 674 	 Performance: 0.89 	 Training loss: 2.58
Gradient step: 699 	 Performance: 0.9 	 Training loss: 2.79
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1seqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.055 	 Training loss: 2.98
Gradient step: 24 	 Performance: 0.065 	 Training loss: 49.19
Gradient step: 49 	 Performance: 0.08 	 Training loss: 24.53
Gradient step: 74 	 Performance: 0.06 	 Training loss: 21.11
Gradient step: 99 	 Performance: 0.055 	 Training loss: 19.96
Gradient step: 124 	 Performance: 0.075 	 Training loss: 18.75
Gradient step: 149 	 Performance: 0.115 	 Training loss: 17.39
Gradient step: 174 	 Performance: 0.175 	 Training loss: 16.14
Gradient step: 199 	 Performance: 0.195 	 Training loss: 15.15
Gradient step: 224 	 Performance: 0.225 	 Training loss: 13.88
Gradient step: 249 	 Performance: 0.28 	 Training loss: 12.92
Gradient step: 274 	 Performance: 0.385 	 Training loss: 12.12
Gradient step: 299 	 Performance: 0.48 	 Training loss: 11.32
Gradient step: 324 	 Performance: 0.45 	 Training loss: 10.70
Gradient step: 349 	 Performance: 0.505 	 Training loss: 10.21
Gradient step: 374 	 Performance: 0.455 	 Training loss: 9.55
Gradient step: 399 	 Performance: 0.62 	 Training loss: 8.84
Gradient step: 424 	 Performance: 0.655 	 Training loss: 7.89
Gradient step: 449 	 Performance: 0.71 	 Training loss: 7.28
Gradient step: 474 	 Performance: 0.705 	 Training loss: 7.06
Gradient step: 499 	 Performance: 0.7 	 Training loss: 6.44
Gradient step: 524 	 Performance: 0.635 	 Training loss: 5.99
Gradient step: 549 	 Performance: 0.715 	 Training loss: 6.12
Gradient step: 574 	 Performance: 0.715 	 Training loss: 5.10
Gradient step: 599 	 Performance: 0.795 	 Training loss: 5.38
Gradient step: 624 	 Performance: 0.87 	 Training loss: 4.34
Gradient step: 649 	 Performance: 0.755 	 Training loss: 4.32
Gradient step: 674 	 Performance: 0.87 	 Training loss: 3.65
Gradient step: 699 	 Performance: 0.86 	 Training loss: 5.76
Gradient step: 724 	 Performance: 0.885 	 Training loss: 4.29
Gradient step: 749 	 Performance: 0.94 	 Training loss: 3.39
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1seqr/None' created successfully!
