Gradient step: 0 	 Performance: 0.02 	 Training loss: 3.95
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.95
Gradient step: 24 	 Performance: 0.03 	 Training loss: 19.76
Gradient step: 49 	 Performance: 0.05 	 Training loss: 14.93
Gradient step: 74 	 Performance: 0.075 	 Training loss: 14.02
Gradient step: 99 	 Performance: 0.04 	 Training loss: 13.23
Gradient step: 124 	 Performance: 0.07 	 Training loss: 12.29
Gradient step: 149 	 Performance: 0.075 	 Training loss: 11.13
Gradient step: 174 	 Performance: 0.05 	 Training loss: 9.81
Gradient step: 199 	 Performance: 0.075 	 Training loss: 7.87
Gradient step: 224 	 Performance: 0.11 	 Training loss: 6.73
Gradient step: 249 	 Performance: 0.26 	 Training loss: 6.24
Gradient step: 274 	 Performance: 0.23 	 Training loss: 5.80
Gradient step: 299 	 Performance: 0.325 	 Training loss: 5.48
Gradient step: 324 	 Performance: 0.4 	 Training loss: 5.16
Gradient step: 349 	 Performance: 0.41 	 Training loss: 4.89
Gradient step: 374 	 Performance: 0.465 	 Training loss: 4.69
Gradient step: 399 	 Performance: 0.62 	 Training loss: 4.48
Gradient step: 424 	 Performance: 0.5 	 Training loss: 4.22
Gradient step: 449 	 Performance: 0.69 	 Training loss: 4.07
Gradient step: 474 	 Performance: 0.66 	 Training loss: 3.87
Gradient step: 499 	 Performance: 0.675 	 Training loss: 3.72
Gradient step: 524 	 Performance: 0.69 	 Training loss: 3.51
Gradient step: 549 	 Performance: 0.675 	 Training loss: 3.41
Gradient step: 574 	 Performance: 0.825 	 Training loss: 3.18
Gradient step: 599 	 Performance: 0.775 	 Training loss: 3.02
Gradient step: 624 	 Performance: 0.825 	 Training loss: 2.92
Gradient step: 649 	 Performance: 0.815 	 Training loss: 2.75
Gradient step: 674 	 Performance: 0.815 	 Training loss: 2.65
Gradient step: 699 	 Performance: 0.905 	 Training loss: 2.55
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm1intr/None' created successfully!
Gradient step: 0 	 Performance: 0.04 	 Training loss: 3.00
Gradient step: 24 	 Performance: 0.075 	 Training loss: 19.84
Gradient step: 49 	 Performance: 0.07 	 Training loss: 14.92
Gradient step: 74 	 Performance: 0.055 	 Training loss: 13.52
Gradient step: 99 	 Performance: 0.065 	 Training loss: 11.57
Gradient step: 124 	 Performance: 0.035 	 Training loss: 9.35
Gradient step: 149 	 Performance: 0.09 	 Training loss: 7.95
Gradient step: 174 	 Performance: 0.065 	 Training loss: 6.69
Gradient step: 199 	 Performance: 0.22 	 Training loss: 5.90
Gradient step: 224 	 Performance: 0.3 	 Training loss: 5.33
Gradient step: 249 	 Performance: 0.365 	 Training loss: 4.90
Gradient step: 274 	 Performance: 0.485 	 Training loss: 4.58
Gradient step: 299 	 Performance: 0.52 	 Training loss: 4.21
Gradient step: 324 	 Performance: 0.59 	 Training loss: 3.96
Gradient step: 349 	 Performance: 0.73 	 Training loss: 3.66
Gradient step: 374 	 Performance: 0.66 	 Training loss: 3.45
Gradient step: 399 	 Performance: 0.68 	 Training loss: 3.19
Gradient step: 424 	 Performance: 0.63 	 Training loss: 3.04
Gradient step: 449 	 Performance: 0.775 	 Training loss: 2.80
Gradient step: 474 	 Performance: 0.785 	 Training loss: 2.63
Gradient step: 499 	 Performance: 0.815 	 Training loss: 2.46
Gradient step: 524 	 Performance: 0.745 	 Training loss: 2.29
Gradient step: 549 	 Performance: 0.845 	 Training loss: 2.20
Gradient step: 574 	 Performance: 0.85 	 Training loss: 2.06
Gradient step: 599 	 Performance: 0.825 	 Training loss: 1.98
Gradient step: 624 	 Performance: 0.855 	 Training loss: 1.85
Gradient step: 649 	 Performance: 0.905 	 Training loss: 1.72
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1intr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.055 	 Training loss: 3.97
Gradient step: 24 	 Performance: 0.065 	 Training loss: 19.74
Gradient step: 49 	 Performance: 0.045 	 Training loss: 14.90
Gradient step: 74 	 Performance: 0.05 	 Training loss: 13.93
Gradient step: 99 	 Performance: 0.06 	 Training loss: 13.20
Gradient step: 124 	 Performance: 0.09 	 Training loss: 12.32
Gradient step: 149 	 Performance: 0.085 	 Training loss: 11.19
Gradient step: 174 	 Performance: 0.05 	 Training loss: 9.89
Gradient step: 199 	 Performance: 0.05 	 Training loss: 7.95
Gradient step: 224 	 Performance: 0.13 	 Training loss: 6.70
Gradient step: 249 	 Performance: 0.19 	 Training loss: 6.19
Gradient step: 274 	 Performance: 0.32 	 Training loss: 5.77
Gradient step: 299 	 Performance: 0.395 	 Training loss: 5.37
Gradient step: 324 	 Performance: 0.41 	 Training loss: 5.14
Gradient step: 349 	 Performance: 0.57 	 Training loss: 4.85
Gradient step: 374 	 Performance: 0.46 	 Training loss: 4.65
Gradient step: 399 	 Performance: 0.615 	 Training loss: 4.43
Gradient step: 424 	 Performance: 0.665 	 Training loss: 4.22
Gradient step: 449 	 Performance: 0.65 	 Training loss: 3.97
Gradient step: 474 	 Performance: 0.655 	 Training loss: 3.83
Gradient step: 499 	 Performance: 0.7 	 Training loss: 3.65
Gradient step: 524 	 Performance: 0.735 	 Training loss: 3.41
Gradient step: 549 	 Performance: 0.82 	 Training loss: 3.39
Gradient step: 574 	 Performance: 0.79 	 Training loss: 3.13
Gradient step: 599 	 Performance: 0.775 	 Training loss: 2.98
Gradient step: 624 	 Performance: 0.73 	 Training loss: 2.86
Gradient step: 649 	 Performance: 0.79 	 Training loss: 2.78
Gradient step: 674 	 Performance: 0.85 	 Training loss: 2.60
Gradient step: 699 	 Performance: 0.825 	 Training loss: 2.50
Gradient step: 724 	 Performance: 0.91 	 Training loss: 2.36
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1intr/None' created successfully!
