Gradient step: 0 	 Performance: 0.07 	 Training loss: 3.17
Gradient step: 299 	 Performance: 0.445 	 Training loss: 11.95
Gradient step: 324 	 Performance: 0.375 	 Training loss: 11.46
Gradient step: 349 	 Performance: 0.56 	 Training loss: 9.76
Gradient step: 374 	 Performance: 0.69 	 Training loss: 8.59
Gradient step: 399 	 Performance: 0.74 	 Training loss: 7.83
Gradient step: 424 	 Performance: 0.74 	 Training loss: 6.72
Gradient step: 449 	 Performance: 0.655 	 Training loss: 7.14
Gradient step: 474 	 Performance: 0.815 	 Training loss: 5.39
Gradient step: 499 	 Performance: 0.81 	 Training loss: 4.81
Gradient step: 524 	 Performance: 0.645 	 Training loss: 6.95
Gradient step: 549 	 Performance: 0.8 	 Training loss: 8.74
Gradient step: 574 	 Performance: 0.855 	 Training loss: 5.13
Gradient step: 599 	 Performance: 0.87 	 Training loss: 4.10
Gradient step: 624 	 Performance: 0.9 	 Training loss: 3.64
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlyantiseqr/None' created successfully!
